scraped_at,created_at,username,comment,likes
2025-12-10T14:28:01,2025-12-07T20:02:13,fathin_ulfah,Mencoba mengalihkan Isyu tambang ilegal si bahlil,0
2025-12-10T14:28:01,2025-12-07T20:01:36,zeeyu722,Buat seperti di Nepal,0
2025-12-10T14:28:01,2025-12-07T20:01:09,alinanana796,jangan Ngada Ngada aah ..,0
2025-12-10T14:28:01,2025-12-07T19:58:22,ahmad54940,Orang gila bikin aturan baru. Mending bawa aja sih tuh orang gila nya ke RS jiwa,0
2025-12-10T14:28:01,2025-12-07T19:56:06,19fitri_,hah gimana gimana @bahlillahadalia,0
2025-12-10T14:28:01,2025-12-07T19:55:33,simanungkalitapriadi,"Otaknya udah sedeng kayanya manusia bukannya memikirkan bantuan boar cepat sampai ke masyarakat malah membuang sebuah rencana yg sama sekali tidak ada urgensinya,, parah parah",0
2025-12-10T14:28:01,2025-12-07T19:55:12,mugglemudblood_,"😭😭😭😭 pingin pindah negara tp ga punya skill, gatau cara nya gimana, putus asa banget sm pemerintahan😭😭😭",0
2025-12-10T14:28:01,2025-12-07T19:54:20,annabent95,"Diem deh lil, lagi pada kena bencana kok ngomongin politik mulu",0
2025-12-10T14:28:01,2025-12-07T19:52:53,dimasdwiariefianto,Klo pemilihan bisa dibikin tidak bertele².. berarti oemecatan menteri bisa dibikin tidak bertele² kan ya,0
2025-12-10T14:28:01,2025-12-07T19:52:52,mhenzeng,@mthyogi @didik5273 @mthyogi @ar.mahendra_ hancur lebur negara ini sudah di rusak kawan,0
2025-12-10T14:28:01,2025-12-09T01:15:37,ruliiiiiii,@mhenzeng 😡😡😡😡😡😡😡😡😡😡😡😡,1
2025-12-10T14:28:01,2025-12-07T19:51:57,anton_yan,Hancur sudah,0
2025-12-10T14:28:01,2025-12-07T19:51:45,wysnu_adji,Rakyat usul Lo mundur saja dari pemerintahan🔥,0
2025-12-10T14:28:01,2025-12-07T19:51:38,_kakarotto77,pekok dan goblok,0
2025-12-10T14:28:01,2025-12-07T19:51:10,vrnyntsh,,0
2025-12-10T14:28:01,2025-12-07T19:51:00,random666x,MEMANG BAHLOL,0
2025-12-10T14:28:01,2025-12-07T19:50:55,ahmadfikarzul,Guuoooobbblloooooggggggg 💩💩💩,0
2025-12-10T14:28:01,2025-12-07T19:50:16,van_mbojo,bahlullllllll,0
2025-12-10T14:28:01,2025-12-07T19:49:51,novitaptr3,"Ya Allah manusia serakah ini, lagi bencana begini masih sempet sempetnya ya mikirin gituan, nauzubillah banget ni orang",0
2025-12-10T14:28:01,2025-12-07T19:48:36,zainetttt,"Ini orang punya anak ga ? Anaknya kemana ya kok ga ngomelin bapaknya, atau anaknya sama gila nya 🥲",0
2025-12-10T14:28:01,2025-12-07T19:48:29,miftajj_507,Iya ga bertele tele membuka peluang nepotisme makin meraja lela,0
2025-12-10T14:28:01,2025-12-07T19:48:23,mr_dwi_duck,Sukarela untuk eksekusi bahlil🙋🏻‍♂️🙋🏻‍♂️,0
2025-12-10T14:28:01,2025-12-07T19:48:23,gn_alig,Bahlil emng Bahlul,0
2025-12-10T14:28:01,2025-12-07T19:47:26,derryysasmito18,,0
2025-12-10T14:28:01,2025-12-07T19:47:20,anisawrdn_,Tidak bisa berkata kata lil,0
2025-12-10T14:28:01,2025-12-07T19:46:55,nrla_asl3,Wahh si biawak makin menjadi²,0
2025-12-10T14:28:01,2025-12-07T19:46:28,vvuviw,suruh kim jong-un saja baru adil 😀,0
2025-12-10T14:28:01,2025-12-07T19:45:38,y_ayu_eb,"Ya allaaahhh pinter bgt bapaakk ini,",0
2025-12-10T14:28:01,2025-12-07T19:45:34,loviziziw,BAKAR GEDUNG DPR DPRD,0
2025-12-10T14:28:01,2025-12-07T19:45:18,maulll_123,Tolol botak,0
2025-12-10T14:28:01,2025-12-07T19:43:34,rikiacong_,Lawak,0
2025-12-10T14:28:01,2025-12-07T19:43:12,hunter29edo,"Sudah mulai pencegahan sejak dini, 😂😂😂",0
2025-12-10T14:28:01,2025-12-07T19:43:04,dii_matteoo,@_hlyya orang yg di puji CERDAS sama PRABOWO👏,1
2025-12-10T14:28:01,2025-12-08T05:42:04,_hlyya,@dii_matteoo 🤣🤣Lawak bangett bjirr irengg,0
2025-12-10T14:28:01,2025-12-07T19:42:35,_benss,manusia BUSUK,0
2025-12-10T14:28:01,2025-12-07T19:42:27,jl.mondy_,MANUSIA TAMAK,0
2025-12-10T14:28:01,2025-12-07T19:42:27,ratih_wahyu23,🧠🤏🏻,0
2025-12-10T14:28:01,2025-12-07T19:42:11,mhaikql,emang pantes disebut anomali nih bahlil,0
2025-12-10T14:28:01,2025-12-07T19:41:13,dhana_larank,"Gak usah ada DPRD, DPR ngabisin uang negara/rakyat aja",0
2025-12-10T14:28:01,2025-12-07T19:40:50,nanda_emirates,Siapa yg lepasin black goblin coc sih 😌😌,0
2025-12-10T14:28:01,2025-12-07T19:40:21,andikamuharmanp,@bahlillahadalia ang jan batambah jo parangai ang le longek,0
2025-12-10T14:28:01,2025-12-07T19:40:04,adi_rizal_pamungkaz,Kau yg bertele-tele anjing,0
2025-12-10T14:28:01,2025-12-07T19:39:41,shultanmuhammaddavid,Otak bahlil ada tidak,0
2025-12-10T14:28:01,2025-12-07T19:39:38,ibnuharahaap,Bener bener harus di Nepal kan,0
2025-12-10T14:28:01,2025-12-07T19:38:48,edo.arast1,Suka suka lu lah kontol @bahlillahadalia,0
2025-12-10T14:28:01,2025-12-07T19:38:33,robinrizqy_oi,ni makhluk klo masi idup rakyat Indonesia ga bisa tidur nyenyak,0
2025-12-10T14:28:01,2025-12-07T19:37:49,ighnamdptr,Pengen nonjok,0
2025-12-10T14:28:01,2025-12-07T19:37:27,miarsm,Nepalkan bakar,0
2025-12-10T14:28:01,2025-12-07T19:37:14,febriefrn,Negara macam apa ini. Ada aja gebrakanya...rakyat lagi menderita juga.🤣,0
2025-12-10T14:28:01,2025-12-07T19:37:10,fitriharahap2211,Ga pernah se anjing ini sama anjing loh aku. Ya tuhan bahluuuuuuul,0
2025-12-10T14:28:01,2025-12-07T19:36:51,fariidwan,wallahi ente bahlul,0
2025-12-10T14:28:01,2025-12-07T19:36:25,wulan_ap19,Pecat aja org kekgini 😭,0
2025-12-10T14:28:01,2025-12-07T19:36:07,herdhy.indardi,"Setelah di puji orang no 1 di indonesia cerdas, negarawan dan setia lgsg ngelunjak. Kesetiaanmu hanya kepada oligarki dan penguasa bukan kepada rakyat",0
2025-12-10T14:28:01,2025-12-07T19:35:53,salahuddinalayubby,BAHLIL ANAK ANJING,0
2025-12-10T14:28:01,2025-12-07T19:35:37,salahuddinalayubby,MANUSIA KONTOL INI KAPAN MATI,0
2025-12-10T14:28:01,2025-12-07T19:34:38,nicosilitonga6,Ini Mentri udah cocok di kandangin. Makin lama makin menggigit rakyat,0
2025-12-10T14:28:01,2025-12-07T19:32:41,mathala.co,info rumah si bahlul,0
2025-12-10T14:28:01,2025-12-07T19:32:13,mugiiii_rahayu,Gel0pisan,0
2025-12-10T14:28:01,2025-12-07T19:31:55,mathala.co,apa sih kontollll..bikin negara sendiri lah anjjjj,0
2025-12-10T14:28:01,2025-12-07T19:31:05,reyyyi9,Si jembut ireng bersabdaaa,0
2025-12-10T14:28:01,2025-12-07T19:31:00,dija_bukanyellow,1 kata “ BAHLUL”,0
2025-12-10T14:28:01,2025-12-07T19:30:50,mdfachri,Bumi gonjang ganjing ni orang lama lama kayak anjing dahh,0
2025-12-10T14:28:01,2025-12-07T19:30:02,rizkyyadam_,Kapan masyatakat bergerak,0
2025-12-10T14:28:01,2025-12-07T19:29:46,diananovita5214,Makin ancur aja imdonesia pak,0
2025-12-10T14:28:01,2025-12-07T19:29:11,alonk506,BAHLIL ANJENGGG 😡😂,0
2025-12-10T14:28:01,2025-12-07T19:28:54,_andisetyawan07,"Dalang gaduh ya orang2 gedung putih itu,  habis itu pajak tetap jalan gt ?? Ngajak pie Jan Jane",0
2025-12-10T14:28:01,2025-12-07T19:27:30,eduardusadrianus,Kenapa kok jadi warga WNI ya..,0
2025-12-10T14:28:01,2025-12-07T19:26:42,mhmmdriza27,Jancoooookkkkk,0
2025-12-10T14:28:01,2025-12-07T19:26:21,faaz00000,Goblin satu ini saja² ada,0
2025-12-10T14:28:01,2025-12-07T19:26:08,lexilovers.store,Apapun rencana kita baik buruk serahkan ke Allah SWT,0
2025-12-10T14:28:01,2025-12-07T19:25:37,apri_yan96,,0
2025-12-10T14:28:01,2025-12-07T19:25:17,full_kritik,BAHLIL KONTOLLL,0
2025-12-10T14:28:01,2025-12-07T19:24:30,rehandibobih,Apa sih nih orang bikin gaduh mulu,0
2025-12-10T14:28:01,2025-12-07T19:24:20,alin_s94,"Ya tuhan permintaan ku tidak muluk"" hanya ingin Bahlil tertimbun lumpur dan tidak di ketemuka dengan siapapun 😭🙏",0
2025-12-10T14:28:01,2025-12-07T19:23:39,_drkeel,Bebas udh terserah!,0
2025-12-10T14:28:01,2025-12-07T19:23:27,ardianxyh_,makin tolol ku lihat,0
2025-12-10T14:28:01,2025-12-07T19:23:17,amaadoa,congok,0
2025-12-10T14:28:01,2025-12-07T19:22:30,haanz_99,KNTL,0
2025-12-10T14:28:01,2025-12-07T19:22:26,aimu.05,Rusakkkk tenann,0
2025-12-10T14:28:01,2025-12-07T19:22:06,nakumton,Otak keledai ingin mempermainkan rakyat,0
2025-12-10T14:28:01,2025-12-07T19:21:57,anggiiboy16,,0
2025-12-10T14:28:01,2025-12-07T19:21:57,mikhailae_,"Si goblin, ngusul kayak gituh biasanya biar bisa mainnya di belakang, GOBLIN²",0
2025-12-10T14:28:01,2025-12-07T19:20:51,klowor137,,2
2025-12-10T14:28:01,2025-12-07T19:19:48,_drii.t52,"An**Ng ya ni orang otak nya taro dimana sih? Kagak punya sense of urgency jadinya bias gabisa bedain mana yang urgent mana yang kagak dibutuhin, kocak emang yang begini jadi menteri juga ketua partai, Cok!",0
2025-12-10T14:28:01,2025-12-07T19:19:13,ryvkyramadhan,,0
2025-12-10T14:28:01,2025-12-07T19:19:11,trotski.zakharov,Suspect utama locked 🔒,0
2025-12-10T14:28:01,2025-12-07T19:19:06,anggapratama9279,Hayang by one teh jeng budak iyeu di pites Keun ku aing MH beheung na,0
2025-12-10T14:28:01,2025-12-07T19:18:54,nurulll_my9,😂sungguh musyinging,0
2025-12-10T14:28:01,2025-12-07T19:18:38,grace_tantie,"Cocot mu lul bahlul,,, ini org mental nya baja bgt , dihujat rakyat indonesia kok ga stres ya",0
2025-12-10T14:28:01,2025-12-07T19:18:28,bangthoriq_,Tan malaka : Mereka tidak takut miskin mereka hanya takut bila rakyat sudah berpikir,0
2025-12-10T14:28:01,2025-12-07T19:17:59,dandy_tan69,Si anjing bahlil,0
2025-12-10T14:28:01,2025-12-07T19:17:43,fatthaw,Si KONTOL gak bisa liat sikon. Masih aja mikirin kroninya pegang kuasa. Daki bol emang,0
2025-12-10T14:28:01,2025-12-07T19:17:41,cepi.pilawansyah,Jangan mengundang neval versi Konoha 😢,0
2025-12-10T14:28:01,2025-12-07T19:17:18,gdeesatya,,0
2025-12-10T14:28:01,2025-12-07T19:17:09,meegaasia,BAHLIL DIEM DEH DIEM !!!,0
2025-12-10T14:28:01,2025-12-07T19:16:28,dreamszs.hfd,,0
2025-12-10T14:28:01,2025-12-07T19:15:31,laststand486,"Silahkan pak ,tapi rakyat ga akan bayar pajak ,deal ya pak Bahlil",0
2025-12-10T14:28:01,2025-12-07T19:14:54,diditmaulana__,Cok Kon yo angel kandananmu,0
2025-12-10T14:28:01,2025-12-07T19:14:11,fahru.aa,Otak kont0l memang,0
2025-12-10T14:28:01,2025-12-07T19:13:46,sabilanuraa,bener bener ya ini mahluk,0
2025-12-10T14:28:01,2025-12-07T19:13:37,rizot13,Anjing,0
2025-12-10T14:28:01,2025-12-07T19:13:02,gungaaris,"Gampang aja, silahkan jalankan, tapi masyarakat bebas pajak, kalau ini anda perdebatkan, sini, biarkan masyarakat yg bakar anda!!!",0
2025-12-10T14:28:01,2025-12-07T19:13:00,ben.2630,Eh bahlil takut ya nggak di pilih rakyat,0
2025-12-10T14:28:01,2025-12-07T19:12:41,qyn_kusuma,Sibadut ini sekali ngomong kayak sampah😂,0
2025-12-10T14:28:01,2025-12-07T19:12:04,seasonzul,"Yang paling banyak suap wakil rakyat, yahhh pasti terpilih",0
2025-12-10T14:28:01,2025-12-07T19:11:31,acomaulana,"Setelah bencana selesai dan terkendali, langsung aja udah nepalkan.",0
2025-12-10T14:28:01,2025-12-07T19:10:51,dhikasu21,Bunarin aja parpolnya... Ribet..,0
2025-12-10T14:28:01,2025-12-07T19:10:50,satxhaprabu,Makin kesini pejabat indo kaya annnnnn…ah sudahlah,0
2025-12-10T14:28:01,2025-12-07T19:10:07,kriseptian.fadel_,@laksana_adi.w oleh di santet ora?,0
2025-12-10T14:28:01,2025-12-08T10:12:17,laksana_adi.w,@kriseptian.fadel_ raiso bedakno sk penting ndi sek,0
2025-12-10T14:28:01,2025-12-09T09:09:27,kriseptian.fadel_,@laksana_adi.w maunya seenak nya sendiri,0
2025-12-10T14:28:01,2025-12-07T19:09:56,ester_sumbayak,ohh siap siap rumah raib kalau sok jagoan begini,0
2025-12-10T14:28:01,2025-12-07T19:09:11,ademulyads,Lawak emang bahlul 😂😂😂,0
2025-12-10T14:28:01,2025-12-07T19:08:56,vahrulrozi_begenk,Nepal versi Indo klo memang itu terjadi 🔥,0
2025-12-10T14:28:01,2025-12-07T19:08:51,apaplu,,0
2025-12-10T14:28:01,2025-12-07T19:08:33,rolandshine_id94,Dipilih rakyat langsung aja dapat modelan kayak kalian. Gimana kalau ngak. Yg ada kau beli suara dpr. Modus bejat mau kau ulang lagi.,0
2025-12-10T14:28:01,2025-12-07T19:07:51,it.srini,peri kemanusiananya udah ngak ada 😢😭,0
2025-12-10T14:28:01,2025-12-07T19:07:37,iya.auliaaa,Ga ada yg niat mau nge-dukun kan ini iblis kah😭😂😂,0
2025-12-10T14:28:01,2025-12-07T19:07:12,nezian,Kyk ord dprd bener aja 😭 adanya yg deket yg dipilih,0
2025-12-10T14:28:01,2025-12-07T19:06:43,priyoko1,Genjik,0
2025-12-10T14:28:01,2025-12-07T19:06:40,adityadudung,Ada aja lu hitam gebrakannya,0
2025-12-10T14:28:01,2025-12-07T19:05:27,unemployed_adammm,Citra lu kan dah busuk makanya takut,0
2025-12-10T14:28:01,2025-12-07T19:05:19,usamahbin4,"Dari rakyat untuk rakyat, tidak perlu lagi wakil rakyat, stop bayar pajak",0
2025-12-10T14:28:01,2025-12-07T19:04:31,aepsu325,Klau mau Kya dntar PNS..ijazah juga yg lngkap,0
2025-12-10T14:28:01,2025-12-07T19:04:25,snhade.id,beginilah kalau batu tawas dikasih nyawa,0
2025-12-10T14:28:01,2025-12-07T19:03:54,billalva_ka,Cokk kok masih aja kepikiran,0
2025-12-10T14:28:01,2025-12-07T19:03:37,desta_zs96,SALAM JARI BERSIH🔥🔥🔥,0
2025-12-10T14:28:01,2025-12-07T19:03:20,xxnatta_gunth,PEMERINTAHAN KNTOLLLLLL,0
2025-12-10T14:28:01,2025-12-07T19:02:25,riyo_and,Pengen deh di tunggangin asing buat robohin itu bangunan,0
2025-12-10T14:28:01,2025-12-07T19:01:54,jbrx76,Selalu ada gebrakan kakanda bahlul,0
2025-12-10T14:28:01,2025-12-07T19:01:18,aisyahhfaaa,Bahlil ni siapa sih,0
2025-12-10T14:28:01,2025-12-07T19:01:17,pakumissikucir,Nepal kan DPR  rakyat ga butuh perwakilan😂😂😂😂,0
2025-12-10T14:28:01,2025-12-07T19:01:10,mrnicebro99,Mentri babi,0
2025-12-10T14:28:01,2025-12-07T19:00:41,bybygirlz,Demo aja lagi😂,0
2025-12-10T14:28:01,2025-12-07T19:00:11,rindra_f.a,,0
2025-12-10T14:28:01,2025-12-07T19:00:10,puji.p12,Dikeprukno po yo duso,0
2025-12-10T14:28:01,2025-12-07T19:00:09,selviyanalia_,Stress,0
2025-12-10T14:28:01,2025-12-07T18:59:24,sastrasutra_,Plisss pecat bahlul,0
2025-12-10T14:28:01,2025-12-07T18:58:36,therrr_09,"woy @bahlillahadalia geblek, negara harus pentingin bencana dulu ngapain ngebahas Pilkada Goblokkk punya hati kaga lu si jadi manusia",0
2025-12-10T14:28:01,2025-12-07T18:58:13,im87_platr,"brti ni orang nggap rakyat ber tele"",",0
2025-12-10T14:28:01,2025-12-07T18:57:35,onicanica,Ihhh setan emank gituh ... ada ajah idenya 😂😂😂😂,0
2025-12-10T14:28:01,2025-12-07T18:57:31,carlos028176,,1
2025-12-10T14:28:01,2025-12-07T18:57:10,nunkazizah_,Setressssssss,0
2025-12-10T14:28:01,2025-12-07T18:57:10,rudy.aditya27,Pembodohan si botak gilak,0
2025-12-10T14:28:01,2025-12-07T18:57:10,sangtuaditya,Partainya jangan sampe menang,0
2025-12-10T14:28:01,2025-12-07T18:57:06,bimoly,😂😂,0
2025-12-10T14:28:01,2025-12-07T18:56:59,elvr_12,Cukupppoo,0
2025-12-10T14:28:01,2025-12-07T18:56:25,wan_pilian9,pilkada ka pilkada juo kecek ang lai lil..urang lagi dpek musibah.yo lh dek kada utak ang,0
2025-12-10T14:28:01,2025-12-07T18:55:08,wahyu_yusuf077,,0
2025-12-10T14:28:01,2025-12-07T18:54:51,gitarahy,Dih random bgt lu lil,0
2025-12-10T14:28:01,2025-12-07T18:54:32,vendyprast_,Makin aneh aja ini bahlul,1
2025-12-10T14:28:01,2025-12-07T18:53:43,aldalusya,Gapernah semuak ini sm manusia gatau diri😭,0
2025-12-10T14:28:01,2025-12-07T18:52:47,bilaabee06,"@fry_tan apa2 buzzer, gua emg akun fake tp gua bukan bayaran. Trsrakyat harus gmna? Berontak di culik di penjara, diem salah berontak salah. Hukum di dunia ga bisa adil maka jalan satu2nya hukum yg paking adil ya di akhirat. Salah gua ngomong gtu? Emg di komen gua yg pertama ada gua dukung pemerintah? Smpe gua di bilang akun buzzer",0
2025-12-10T14:28:01,2025-12-07T18:52:45,megaz0rdd,"BAHLIL OPET, CYCLOPS, GOLLUM, BERUK, PLANKTON, BUJANG! @bahlillahadalia",0
2025-12-10T14:28:01,2025-12-07T18:51:58,onyour__march0299,Makin tua makin menjadi,0
2025-12-10T14:28:01,2025-12-07T18:51:31,tofeellann,-otak,0
2025-12-10T14:28:01,2025-12-07T18:50:14,ltfahlulu,"Bangsat ni orang lama lama, ewww🤮",0
2025-12-10T14:28:01,2025-12-07T18:50:01,bluebiefeby,Beban,0
2025-12-10T14:28:01,2025-12-07T18:48:50,kisanak038,Ya'juj ma'juj selalu meninggalkan kerusakan di setiap daerah yg di laluinya,0
2025-12-10T14:28:01,2025-12-07T18:48:17,___martda,Radue utek,0
2025-12-10T14:28:01,2025-12-07T18:48:14,pamasis93,Bahlil monitor,0
2025-12-10T14:28:01,2025-12-07T18:48:08,bayujuliansyah96,"Marilah kau bahlil, jangan seenak jidat mu buat aturan, kau adalah manusia paling haram di muka bumi @bahlillahadalia",0
2025-12-10T14:28:01,2025-12-07T18:47:47,nez.galery12,LONGOR SELONGORNYOOOO👹👹👹👹🤮🤮🤮🤮🤮,0
2025-12-10T14:28:01,2025-12-07T18:46:45,ezvich08,Jelek bertingkah,0
2025-12-10T14:28:01,2025-12-07T18:46:08,zulkanovriadil,Pantek amak ang goblin,0
2025-12-10T14:28:01,2025-12-07T18:45:56,iputudoniprastika,Bojog ci..!!,0
2025-12-10T14:28:01,2025-12-07T18:45:51,ahmadlevineee,@bahlillahadalia keling keling,0
2025-12-10T14:28:01,2025-12-07T18:45:25,khamidun.khamidun.750,Yg jls gk akan mlih anda lg,0
2025-12-10T14:28:01,2025-12-07T18:45:24,helldrosephalus,Tolong sniper binatang ini,0
2025-12-10T14:28:01,2025-12-07T18:44:58,dityarsshs,Gblk emng si bahlul,0
2025-12-10T14:28:01,2025-12-07T18:43:59,ivanalhafidz_,🤢🤢,0
2025-12-10T14:28:01,2025-12-07T18:42:41,ptr.masp,Usul lu mati,0
2025-12-10T14:28:01,2025-12-07T18:42:30,galihfresh,Dia manusia ? serius nanya .,0
2025-12-10T14:28:01,2025-12-07T18:42:17,indraadi3,"do it bro, play your usual FAFO",0
2025-12-10T14:28:01,2025-12-07T18:42:04,headstone23_,"Kalau di negara yang maju dan tegas, PEJABAT YANG TOLOL DAN GA BECUS biasanya dengan kesadaran diri, dan dengan rasa yang amat teramat malu bakalan MUNDUR, kalau di indonesia gimana lil @bahlillahadalia ?",0
2025-12-10T14:28:01,2025-12-07T18:41:45,azriljupiter,Kebanyakan bacot nih orang,0
2025-12-10T14:28:01,2025-12-07T18:41:33,joshepira_24,Matamu,0
2025-12-10T14:28:01,2025-12-07T18:41:24,edywiliantoputra,Ayolah kita nepalkan saja wkwkw,0
2025-12-10T14:28:01,2025-12-07T18:40:59,abditama_adji_saputra,Coba aja.... Kalo bisa🔥🔥,0
2025-12-10T14:28:01,2025-12-07T18:40:26,ifanabidin54,"Kita berburu waktu dengan nyawa, malah masih sempat sempatnya mikirin pilkada!",0
2025-12-10T14:28:01,2025-12-07T18:38:24,yuksyatyuks,Otaknya yg bertele2,0
2025-12-10T14:28:01,2025-12-07T18:37:46,rickyarieska,"Pejabat mana ada yg mikirin rakyat nya,dia cuma mikirin perut nya sama keluarga nya doang",0
2025-12-10T14:28:01,2025-12-07T18:37:43,sandythzt_,Ide siapa ini?,0
2025-12-10T14:28:01,2025-12-07T18:37:39,maknicole88,Kpn bisa di nepalkan ini dan pemerintah lainnya? Sumpah uda muak dan jijik,0
2025-12-10T14:28:01,2025-12-07T18:37:33,ari.mehong,"Emosi tingkat tinggi anjg , bahlil anjg anjg anjg",0
2025-12-10T14:28:01,2025-12-07T18:37:12,dayy.skywalker,"pantesan bokap gua kl gua ngelakuin sesuatu yg tolol dikatain ""bahlil amat si lu jd anak""",0
2025-12-10T14:28:01,2025-12-07T18:36:34,ismawoo,Omongannya sejelek mukanya,0
2025-12-10T14:28:01,2025-12-07T18:36:26,natanaelhananya,Kapan rakyat bangun,0
2025-12-10T14:28:01,2025-12-07T18:36:11,yugioh.yeager,"Gass, bikin grup wa alumni indonesia🔥 sumpah pengen banget merdeka tiap masing2 pulau",0
2025-12-10T14:28:01,2025-12-07T18:35:54,ryan_ariffian,"Boleh aja si pak aturannya dibuat kek gtu, tapi DPRD ttp dipilih rakyat ya pak, Dan Rakyat berhak dan wajib memecat Perwakilannya yg dirasa tidak memenuhi tanggung jawabnya sebagai wakil rakyat... biar simpel g bertele"" sperti yg dikatakan bapak.",0
2025-12-10T14:28:01,2025-12-07T18:35:51,natanaelhananya,Orang ini bilang kerok bikin susah rakyat trus gak ada benernya tapi masih di pake jadi mentri😢,0
2025-12-10T14:28:01,2025-12-07T18:35:48,alfianadityaa,justru lu yg bertele-tele lil,0
2025-12-10T14:28:01,2025-12-07T18:35:40,husyary.m,,0
2025-12-10T14:28:01,2025-12-07T18:33:16,sabetnike,entahlah 🤣🤣🤣,0
2025-12-10T14:28:01,2025-12-07T18:31:45,makanpisang2biji,Makin kenceng dong cuanya,0
2025-12-10T14:28:01,2025-12-07T18:31:39,tribuananew,😢😢😢😢,0
2025-12-10T14:28:01,2025-12-07T18:31:23,zai__dab,"Emang goblin dkk ini bukannya fokus kirim bantuan ,pemulihan dan pencegahan biar gk terjasi lagi malah pada fokus carmuk capek amat jadi wni",0
2025-12-10T14:28:01,2025-12-07T18:29:40,reygomes2,Aku pastiin akan semakin hancur kalian semua di bantai rakyat yg akan turun menghajar kalian semua,0
2025-12-10T14:28:01,2025-12-07T18:29:15,j.handrianto,"Pernuataan yg salah!!! Dripada ribet ya mending gak usah di plih, gak usah ada pemilihan, dibubarin aja toh",0
2025-12-10T14:28:01,2025-12-07T18:28:09,ammankfaritz,"Pilkada juga harus dipilih oleh rakyat, pak!",0
2025-12-10T14:28:01,2025-12-07T18:27:55,hfylstr,kok makin bahlul sih 🗿,0
2025-12-10T14:28:01,2025-12-07T18:27:31,yogaindra493,Bubarkan dpr,0
2025-12-10T14:28:01,2025-12-07T18:27:04,willy_chenz,makin mahal donk jabatannya ???,0
2025-12-10T14:28:01,2025-12-07T18:26:05,adianzoeharahap,Dan mereka akan trus buat bencana supaya kelihatan kinerja nya otak anjing Bahlil tuyul uganda,0
2025-12-10T14:28:01,2025-12-07T18:25:17,dimical_shane,,0
2025-12-10T14:28:01,2025-12-07T18:25:12,ifalfal_,Ini yg di puji pinter sama Bowo koplak?,0
2025-12-10T14:28:01,2025-12-07T18:24:23,muhammadmalki24,Tobat pak @bahlillahadalia,0
2025-12-10T14:28:01,2025-12-07T18:22:21,arnandalbs,Ppk,0
2025-12-10T14:28:01,2025-12-07T18:21:17,andri_an1669,Baikot gorkar,0
2025-12-10T14:28:01,2025-12-07T18:18:31,gieeell_,Goblok emng,0
2025-12-10T14:28:01,2025-12-07T18:18:41,gieeell_,@gieeell_ ya udh golput aja nanti mah,0
2025-12-10T14:28:01,2025-12-07T18:18:22,jaaenaal_,idiot,0
2025-12-10T14:28:01,2025-12-07T18:17:45,deymusic,Apa gak sebaiknya semua provinsi berdiri sendiri saja gak usah ada lagi namanya indonesia trus suruh itu pejabat bikin negara sendiri saja krn selama ini aturan semua suka2 mereka aja gak peduli sama masyarakat jadi buat apa ada negara kesatuan lebih baik pisah semua aja,0
2025-12-10T14:28:01,2025-12-07T18:17:44,faddlytoyota.id,Berharap banget demonya kaya di Nepal serius,0
2025-12-10T14:28:01,2025-12-07T18:16:38,mifah_inst,"Kemarin gw liat di beberapa pedestrian baliho dia ngalangi area pejalan kaki depan lipi. Lain kali pake otak @bahlillahadalia nyuruh anggota di lapangan. Jalan rakyat aja egois sembarangan dipakai, apalagi hak rakyat",0
2025-12-10T14:28:01,2025-12-07T18:16:13,morezlatuconsina18,Bahlil lagi 😢,0
2025-12-10T14:28:01,2025-12-07T18:15:56,mildawidi,GEUS TEU NGARTI DEUI KA MNH 🤬,0
2025-12-10T14:28:01,2025-12-07T18:15:54,tykariie,Kenapa ga dipanggil-panggil juga sih ni orang sama Tuhan 😭,0
2025-12-10T14:28:01,2025-12-07T18:15:50,luckiejulian,fix wajib stop bayar pajak dll,0
2025-12-10T14:28:01,2025-12-07T18:15:45,_muhnasrullah,Berakk,0
